chrom.marker,chr,marker,intercept,mixture_prop,geno1_pval,geno2_pval,t-value,likelihood-diff,num_ind
ScyDAA6.1473.HRSCAF.1750.14392872,17.0,14392872.0,7.829999999999997e-103,0.8807503259999999,0.9754488840000001,0.23625705800000002,1.190207304,1.22690305,144
ScyDAA6.1473.HRSCAF.1750.14413727,17.0,14413727.0,7.829999999999997e-103,0.8807503259999999,0.9754488840000001,0.23625705800000002,1.190207304,1.22690305,144
ScyDAA6.1473.HRSCAF.1750.14433852,17.0,14433852.0,7.829999999999997e-103,0.8807503259999999,0.9754488840000001,0.23625705800000002,1.190207304,1.22690305,144
ScyDAA6.1473.HRSCAF.1750.14454001,17.0,14454001.0,5.899999999999999e-103,0.816549495,0.743162337,0.138802966,1.489928151,1.4998898840000001,144
ScyDAA6.1473.HRSCAF.1750.14474176,17.0,14474176.0,5.899999999999999e-103,0.816549495,0.743162337,0.138802966,1.489928151,1.4998898840000001,144
ScyDAA6.1473.HRSCAF.1750.14494410,17.0,14494410.0,5.899999999999999e-103,0.816549495,0.743162337,0.138802966,1.489928151,1.4998898840000001,144
ScyDAA6.1473.HRSCAF.1750.14515081,17.0,14515081.0,5.899999999999999e-103,0.816549495,0.743162337,0.138802966,1.489928151,1.4998898840000001,144
ScyDAA6.1473.HRSCAF.1750.14535143,17.0,14535143.0,5.899999999999999e-103,0.816549495,0.743162337,0.138802966,1.489928151,1.4998898840000001,144
ScyDAA6.1473.HRSCAF.1750.14556067,17.0,14556067.0,5.899999999999999e-103,0.816549495,0.743162337,0.138802966,1.489928151,1.4998898840000001,144
ScyDAA6.1473.HRSCAF.1750.14576465,17.0,14576465.0,5.899999999999999e-103,0.816549495,0.743162337,0.138802966,1.489928151,1.4998898840000001,144
ScyDAA6.1473.HRSCAF.1750.14597494,17.0,14597494.0,5.899999999999999e-103,0.816549495,0.743162337,0.138802966,1.489928151,1.4998898840000001,144
ScyDAA6.1473.HRSCAF.1750.14618154,17.0,14618154.0,5.899999999999999e-103,0.816549495,0.743162337,0.138802966,1.489928151,1.4998898840000001,144
ScyDAA6.1473.HRSCAF.1750.14638454,17.0,14638454.0,5.899999999999999e-103,0.816549495,0.743162337,0.138802966,1.489928151,1.4998898840000001,144
ScyDAA6.1473.HRSCAF.1750.14659046,17.0,14659046.0,5.899999999999999e-103,0.816549495,0.743162337,0.138802966,1.489928151,1.4998898840000001,144
ScyDAA6.1473.HRSCAF.1750.14679104,17.0,14679104.0,5.899999999999999e-103,0.816549495,0.743162337,0.138802966,1.489928151,1.4998898840000001,144
ScyDAA6.1473.HRSCAF.1750.14699596,17.0,14699596.0,7.54e-104,0.7748250520000001,0.71176119,0.136919667,1.49705656,1.4821998680000001,145
ScyDAA6.1473.HRSCAF.1750.14720597,17.0,14720597.0,5.899999999999999e-103,0.816549495,0.743162337,0.138802966,1.489928151,1.4998898840000001,144
ScyDAA6.1473.HRSCAF.1750.14740850,17.0,14740850.0,7.939999999999999e-104,0.860865452,0.7344181909999999,0.14248371099999999,1.4759816730000002,1.4593307290000002,145
ScyDAA6.1473.HRSCAF.1750.14761308,17.0,14761308.0,7.939999999999999e-104,0.860865452,0.7344181909999999,0.14248371099999999,1.4759816730000002,1.4593307290000002,145
ScyDAA6.1473.HRSCAF.1750.14781865,17.0,14781865.0,7.939999999999999e-104,0.860865452,0.7344181909999999,0.14248371099999999,1.4759816730000002,1.4593307290000002,145
ScyDAA6.1473.HRSCAF.1750.14802446,17.0,14802446.0,7.939999999999999e-104,0.860865452,0.7344181909999999,0.14248371099999999,1.4759816730000002,1.4593307290000002,145
ScyDAA6.1473.HRSCAF.1750.14823293,17.0,14823293.0,7.939999999999999e-104,0.860865452,0.7344181909999999,0.14248371099999999,1.4759816730000002,1.4593307290000002,145
ScyDAA6.1473.HRSCAF.1750.14843434,17.0,14843434.0,4.559999999999999e-103,0.8719281940000001,0.770603028,0.146105536,1.462679875,1.4717067380000002,144
ScyDAA6.1473.HRSCAF.1750.14864538,17.0,14864538.0,7.449999999999997e-104,0.8691863240000001,0.752258194,0.13622140300000002,1.4997482919999998,1.529769951,145
ScyDAA6.1473.HRSCAF.1750.14884781,17.0,14884781.0,6.149999999999998e-103,0.909187737,0.7458597990000001,0.15868616,1.41811369,1.342493335,144
ScyDAA6.1473.HRSCAF.1750.14905512,17.0,14905512.0,7.079999999999998e-104,0.8921826509999999,0.74269181,0.146272828,1.4619931290000001,1.433521689,145
ScyDAA6.1473.HRSCAF.1750.14926550,17.0,14926550.0,2.1599999999999996e-103,0.82179014,0.8661994209999999,0.194338679,1.304971431,1.259459255,144
ScyDAA6.1473.HRSCAF.1750.14947428,17.0,14947428.0,1.4699999999999996e-102,0.823013195,0.869628831,0.195848247,1.300595766,1.248444165,143
ScyDAA6.1473.HRSCAF.1750.14968394,17.0,14968394.0,1.4699999999999996e-102,0.823013195,0.869628831,0.195848247,1.300595766,1.248444165,143
ScyDAA6.1473.HRSCAF.1750.14997146,17.0,14997146.0,6.639999999999999e-103,0.7380511590000001,0.7952978190000001,0.186682441,1.327862649,1.2399560809999999,144
ScyDAA6.1473.HRSCAF.1750.15019697,17.0,15019697.0,6.639999999999999e-103,0.7380511590000001,0.7952978190000001,0.186682441,1.327862649,1.2399560809999999,144
ScyDAA6.1473.HRSCAF.1750.15041103,17.0,15041103.0,4.299999999999999e-103,0.74510343,0.705211982,0.163197567,1.402793421,1.284506838,144
ScyDAA6.1473.HRSCAF.1750.15061342,17.0,15061342.0,4.299999999999999e-103,0.74510343,0.705211982,0.163197567,1.402793421,1.284506838,144
ScyDAA6.1473.HRSCAF.1750.15081528,17.0,15081528.0,3.7499999999999996e-102,0.750004498,0.706209683,0.168720238,1.384540011,1.24752854,143
ScyDAA6.1473.HRSCAF.1750.15102306,17.0,15102306.0,3.7499999999999996e-102,0.750004498,0.706209683,0.168720238,1.384540011,1.24752854,143
ScyDAA6.1473.HRSCAF.1750.15122598,17.0,15122598.0,3.7499999999999996e-102,0.750004498,0.706209683,0.168720238,1.384540011,1.24752854,143
ScyDAA6.1473.HRSCAF.1750.15142934,17.0,15142934.0,6.029999999999998e-101,0.698251071,0.693381928,0.186401824,1.328838163,1.13327646,142
ScyDAA6.1473.HRSCAF.1750.15163329,17.0,15163329.0,3.549999999999999e-103,0.7766273090000001,0.82581248,0.233733417,1.196678388,0.985991101,144
ScyDAA6.1473.HRSCAF.1750.15183437,17.0,15183437.0,3.549999999999999e-103,0.7766273090000001,0.82581248,0.233733417,1.196678388,0.985991101,144
ScyDAA6.1473.HRSCAF.1750.15204161,17.0,15204161.0,4.459999999999998e-102,0.7897797609999999,0.741323498,0.206669312,1.269527578,1.053353118,143
ScyDAA6.1473.HRSCAF.1750.15224474,17.0,15224474.0,1.0999999999999998e-100,0.770573483,0.708903563,0.197561509,1.295652373,1.086197778,142
ScyDAA6.1473.HRSCAF.1750.15244534,17.0,15244534.0,8.429999999999998e-99,0.7536335679999999,0.7916409090000001,0.259596809,1.132749078,0.8706310840000001,140
ScyDAA6.1473.HRSCAF.1750.15268399,17.0,15268399.0,8.429999999999998e-99,0.7536335679999999,0.7916409090000001,0.259596809,1.132749078,0.8706310840000001,140
ScyDAA6.1473.HRSCAF.1750.15297130,17.0,15297130.0,8.429999999999998e-99,0.7536335679999999,0.7916409090000001,0.259596809,1.132749078,0.8706310840000001,140
ScyDAA6.1473.HRSCAF.1750.15355275,17.0,15355275.0,5.879999999999998e-98,0.755150109,0.793832656,0.261551092,1.128135828,0.8634259870000001,139
ScyDAA6.1473.HRSCAF.1750.15375345,17.0,15375345.0,5.109999999999999e-100,0.824647377,0.763508909,0.21578098899999998,1.244390255,1.04770631,141
ScyDAA6.1473.HRSCAF.1750.15395784,17.0,15395784.0,6.709999999999997e-101,0.852225896,0.735951791,0.217388512,1.2399625840000001,1.016551773,142
ScyDAA6.1473.HRSCAF.1750.15415960,17.0,15415960.0,9.099999999999998e-102,0.7878678179999999,0.668740077,0.209672986,1.26111686,1.001295303,143
ScyDAA6.1473.HRSCAF.1750.15436846,17.0,15436846.0,6.669999999999999e-101,0.753801437,0.671164106,0.21112879399999998,1.2571270270000001,0.9971709329999999,142
ScyDAA6.1473.HRSCAF.1750.15456950,17.0,15456950.0,6.669999999999999e-101,0.753801437,0.671164106,0.21112879399999998,1.2571270270000001,0.9971709329999999,142
ScyDAA6.1473.HRSCAF.1750.15478732,17.0,15478732.0,3.819999999999999e-102,0.75717378,0.6310490639999999,0.190286504,1.31706138,1.065888552,143
ScyDAA6.1473.HRSCAF.1750.15498773,17.0,15498773.0,2.8099999999999994e-101,0.723738652,0.633942244,0.191923995,1.3122371959999999,1.060382891,142
ScyDAA6.1473.HRSCAF.1750.15521592,17.0,15521592.0,1.0799999999999997e-99,0.8461597959999999,0.778087902,0.227038013,1.214298464,0.999260294,140
ScyDAA6.1473.HRSCAF.1750.15541785,17.0,15541785.0,1.0799999999999997e-99,0.8461597959999999,0.778087902,0.227038013,1.214298464,0.999260294,140
ScyDAA6.1473.HRSCAF.1750.15562407,17.0,15562407.0,1.7599999999999997e-98,0.840753594,0.777304653,0.232608979,1.199829651,0.969296405,139
ScyDAA6.1473.HRSCAF.1750.15582991,17.0,15582991.0,3.119999999999999e-97,0.7275170870000001,0.63204901,0.16989795100000002,1.381042789,1.1931261020000001,138
ScyDAA6.1473.HRSCAF.1750.15605837,17.0,15605837.0,3.949999999999999e-98,0.711186749,0.616540344,0.170699152,1.3783626569999998,1.1782523870000001,139
ScyDAA6.1473.HRSCAF.1750.15625923,17.0,15625923.0,3.1999999999999993e-97,0.624879712,0.52805807,0.161962842,1.4073902180000002,1.181992062,138
ScyDAA6.1473.HRSCAF.1750.15646903,17.0,15646903.0,3.949999999999999e-98,0.711186749,0.616540344,0.170699152,1.3783626569999998,1.1782523870000001,139
ScyDAA6.1473.HRSCAF.1750.15667764,17.0,15667764.0,3.949999999999999e-98,0.711186749,0.616540344,0.170699152,1.3783626569999998,1.1782523870000001,139
ScyDAA6.1473.HRSCAF.1750.15739480,17.0,15739480.0,4.109999999999999e-98,0.70978066,0.612090351,0.176437475,1.3599530130000002,1.1366396029999999,139
ScyDAA6.1473.HRSCAF.1750.15761140,17.0,15761140.0,2.3799999999999994e-96,0.708966678,0.6270313270000001,0.17849953100000002,1.3535878540000001,1.136260048,137
ScyDAA6.1473.HRSCAF.1750.15782012,17.0,15782012.0,2.6099999999999994e-97,0.71271014,0.616564601,0.175755142,1.362188451,1.1443561009999998,138
ScyDAA6.1473.HRSCAF.1750.15802072,17.0,15802072.0,4.109999999999999e-98,0.70978066,0.612090351,0.176437475,1.3599530130000002,1.1366396029999999,139
ScyDAA6.1473.HRSCAF.1750.15823072,17.0,15823072.0,1.4599999999999996e-97,0.698581068,0.6049580179999999,0.168074058,1.386941184,1.185539298,139
ScyDAA6.1473.HRSCAF.1750.15843120,17.0,15843120.0,1.1799999999999997e-96,0.726760726,0.5904085410000001,0.184673489,1.334371068,1.0779484590000001,138
ScyDAA6.1473.HRSCAF.1750.15863205,17.0,15863205.0,6.7899999999999995e-99,0.717337234,0.5995695129999999,0.16840425,1.3857846440000001,1.179589465,140
ScyDAA6.1473.HRSCAF.1750.15883227,17.0,15883227.0,7.709999999999997e-100,0.649801208,0.569501323,0.168478705,1.385469633,1.160636435,141
ScyDAA6.1473.HRSCAF.1750.15904843,17.0,15904843.0,1.9499999999999997e-97,0.66695463,0.565694431,0.15888234099999998,1.4178844990000001,1.2269228559999998,138
ScyDAA6.1473.HRSCAF.1750.15959129,17.0,15959129.0,2.6299999999999997e-97,0.733588712,0.65272385,0.141197713,1.481364181,1.439419669,138
ScyDAA6.1473.HRSCAF.1750.15979223,17.0,15979223.0,3.069999999999999e-98,0.757601777,0.712304209,0.159833415,1.414551266,1.348323055,139
ScyDAA6.1473.HRSCAF.1750.15999484,17.0,15999484.0,1.8299999999999994e-97,0.7528360590000001,0.688140249,0.16513572,1.396739568,1.284710451,138
ScyDAA6.1473.HRSCAF.1750.16021482,17.0,16021482.0,2.819999999999999e-98,0.694943945,0.596824832,0.18532381,1.33231559,1.081105027,139
ScyDAA6.1473.HRSCAF.1750.16041494,17.0,16041494.0,2.819999999999999e-98,0.694943945,0.596824832,0.18532381,1.33231559,1.081105027,139
ScyDAA6.1473.HRSCAF.1750.16061506,17.0,16061506.0,2.819999999999999e-98,0.694943945,0.596824832,0.18532381,1.33231559,1.081105027,139
ScyDAA6.1473.HRSCAF.1750.16087049,17.0,16087049.0,2.819999999999999e-98,0.694943945,0.596824832,0.18532381,1.33231559,1.081105027,139
ScyDAA6.1473.HRSCAF.1750.16108539,17.0,16108539.0,2.939999999999999e-97,0.724160886,0.6903340840000001,0.228408258,1.21081041,0.936325361,138
ScyDAA6.1473.HRSCAF.1750.16128662,17.0,16128662.0,2.939999999999999e-97,0.724160886,0.6903340840000001,0.228408258,1.21081041,0.936325361,138
ScyDAA6.1473.HRSCAF.1750.16158680,17.0,16158680.0,2.939999999999999e-97,0.724160886,0.6903340840000001,0.228408258,1.21081041,0.936325361,138
ScyDAA6.1473.HRSCAF.1750.16179122,17.0,16179122.0,2.939999999999999e-97,0.724160886,0.6903340840000001,0.228408258,1.21081041,0.936325361,138
ScyDAA6.1473.HRSCAF.1750.16199436,17.0,16199436.0,2.889999999999999e-98,0.693494705,0.679504274,0.228190494,1.211326758,0.929847676,139
ScyDAA6.1473.HRSCAF.1750.16219475,17.0,16219475.0,1.8999999999999998e-97,0.6956643770000001,0.673660171,0.229181353,1.208788468,0.922251295,138
ScyDAA6.1473.HRSCAF.1750.16239905,17.0,16239905.0,4.1599999999999995e-94,0.565222065,0.5521289779999999,0.182857858,1.340161374,1.083244267,135
ScyDAA6.1473.HRSCAF.1750.16261533,17.0,16261533.0,6.079999999999999e-95,0.5220729479999999,0.596777893,0.177471611,1.3568963019999998,1.133097612,136
ScyDAA6.1473.HRSCAF.1750.16282214,17.0,16282214.0,1.6499999999999995e-96,0.585862288,0.600562199,0.238497956,1.184799147,0.8475625929999999,138
ScyDAA6.1473.HRSCAF.1750.16302387,17.0,16302387.0,1.1999999999999997e-96,0.612484391,0.5422427989999999,0.22331944,1.224244499,0.888121437,138
ScyDAA6.1473.HRSCAF.1750.16322586,17.0,16322586.0,4.7999999999999996e-95,0.614499152,0.554059482,0.22760161399999998,1.213036669,0.87666902,136
ScyDAA6.1473.HRSCAF.1750.16342940,17.0,16342940.0,4.7999999999999996e-95,0.614499152,0.554059482,0.22760161399999998,1.213036669,0.87666902,136
ScyDAA6.1473.HRSCAF.1750.16363079,17.0,16363079.0,5.289999999999999e-96,0.588196705,0.502380453,0.256294409,1.140869744,0.765358615,136
ScyDAA6.1473.HRSCAF.1750.16383244,17.0,16383244.0,4.459999999999999e-94,0.626545964,0.49607688,0.282488862,1.079894104,0.691510205,134
ScyDAA6.1473.HRSCAF.1750.16408540,17.0,16408540.0,8.47e-92,0.628635837,0.522865039,0.302174462,1.0366017509999998,0.6368491820000001,132
ScyDAA6.1473.HRSCAF.1750.16431383,17.0,16431383.0,8.47e-92,0.628635837,0.522865039,0.302174462,1.0366017509999998,0.6368491820000001,132
ScyDAA6.1473.HRSCAF.1750.16452198,17.0,16452198.0,9.869999999999997e-93,0.584260648,0.519207737,0.306123605,1.028088066,0.6263506870000001,133
ScyDAA6.1473.HRSCAF.1750.16472340,17.0,16472340.0,2.1199999999999997e-90,0.582011993,0.534232616,0.428200295,0.795243287,0.39994902600000004,130
ScyDAA6.1473.HRSCAF.1750.16493671,17.0,16493671.0,2.1199999999999997e-90,0.582011993,0.534232616,0.428200295,0.795243287,0.39994902600000004,130
ScyDAA6.1473.HRSCAF.1750.16515763,17.0,16515763.0,2.1199999999999997e-90,0.582011993,0.534232616,0.428200295,0.795243287,0.39994902600000004,130
ScyDAA6.1473.HRSCAF.1750.16540475,17.0,16540475.0,6.32e-92,0.6416471429999999,0.519281005,0.4721835999999999,0.721416983,0.35278800299999996,131
ScyDAA6.1473.HRSCAF.1750.16563551,17.0,16563551.0,5.229999999999999e-92,0.641543965,0.465068175,0.414879349,0.818433174,0.458170588,131
ScyDAA6.1473.HRSCAF.1750.16586362,17.0,16586362.0,9.039999999999998e-91,0.649438765,0.49791604,0.43987136,0.7752487090000001,0.403073542,130
ScyDAA6.1473.HRSCAF.1750.16615905,17.0,16615905.0,3.269999999999999e-90,0.58131241,0.5093223060000001,0.462405057,0.737496625,0.371088295,130
ScyDAA6.1473.HRSCAF.1750.16636350,17.0,16636350.0,2.3499999999999995e-91,0.575673479,0.475585909,0.4363844,0.78116337,0.42510025799999995,131
ScyDAA6.1473.HRSCAF.1750.16656390,17.0,16656390.0,2.3499999999999995e-91,0.575673479,0.475585909,0.4363844,0.78116337,0.42510025799999995,131
ScyDAA6.1473.HRSCAF.1750.16678444,17.0,16678444.0,3.57e-91,0.638791016,0.500316061,0.394914339,0.854115326,0.462646955,130
ScyDAA6.1473.HRSCAF.1750.16699964,17.0,16699964.0,6.210000000000001e-93,0.686385475,0.511136853,0.308438287,1.023199548,0.622365354,132
ScyDAA6.1473.HRSCAF.1750.16722776,17.0,16722776.0,4.599999999999999e-92,0.690778552,0.545514122,0.330648977,0.977129743,0.5665278220000001,131
ScyDAA6.1473.HRSCAF.1750.16743602,17.0,16743602.0,1.5899999999999995e-94,0.654316275,0.557068837,0.34913844200000005,0.94016482,0.522211862,134
ScyDAA6.1473.HRSCAF.1750.16763653,17.0,16763653.0,8.969999999999998e-93,0.646652188,0.5476380510000001,0.372334586,0.895731473,0.47791703,132
ScyDAA6.1473.HRSCAF.1750.16784867,17.0,16784867.0,1.6899999999999995e-94,0.655752308,0.552421896,0.346822105,0.944710893,0.527090271,134
ScyDAA6.1473.HRSCAF.1750.16810379,17.0,16810379.0,1.31e-93,0.647496019,0.549301715,0.36009729100000004,0.918948647,0.500166392,133
ScyDAA6.1473.HRSCAF.1750.16830859,17.0,16830859.0,1.31e-93,0.647496019,0.549301715,0.36009729100000004,0.918948647,0.500166392,133
ScyDAA6.1473.HRSCAF.1750.16856843,17.0,16856843.0,9.169999999999999e-93,0.650966715,0.5525710979999999,0.36290645899999996,0.913601516,0.494865709,132
ScyDAA6.1473.HRSCAF.1750.16878010,17.0,16878010.0,3.679999999999999e-92,0.6645526999999999,0.564498098,0.338936368,0.960447699,0.54790459,131
ScyDAA6.1473.HRSCAF.1750.16900179,17.0,16900179.0,3.679999999999999e-92,0.6645526999999999,0.564498098,0.338936368,0.960447699,0.54790459,131
ScyDAA6.1473.HRSCAF.1750.16920229,17.0,16920229.0,1.1999999999999999e-95,0.649197144,0.552936004,0.358093196,0.92273683,0.5023056229999999,135
ScyDAA6.1473.HRSCAF.1750.16940953,17.0,16940953.0,3.3599999999999994e-96,0.622390672,0.696033755,0.457559602,0.745385269,0.333453186,136
ScyDAA6.1473.HRSCAF.1750.16961428,17.0,16961428.0,5.08e-97,0.622802879,0.6898244929999999,0.453070669,0.752840862,0.33899113200000003,137
ScyDAA6.1473.HRSCAF.1750.16981578,17.0,16981578.0,5.08e-97,0.622802879,0.6898244929999999,0.453070669,0.752840862,0.33899113200000003,137
ScyDAA6.1473.HRSCAF.1750.17002971,17.0,17002971.0,5.08e-97,0.622802879,0.6898244929999999,0.453070669,0.752840862,0.33899113200000003,137
ScyDAA6.1473.HRSCAF.1750.17024221,17.0,17024221.0,9.629999999999999e-96,0.623463711,0.689751473,0.45443467,0.750586358,0.337283522,136
ScyDAA6.1473.HRSCAF.1750.17048021,17.0,17048021.0,1.2299999999999998e-95,0.6566432520000001,0.638132815,0.552804815,0.595296601,0.21777323399999998,137
ScyDAA6.1473.HRSCAF.1750.17068658,17.0,17068658.0,8.609999999999997e-95,0.65323879,0.640432851,0.53588736,0.620910284,0.233803845,136
ScyDAA6.1473.HRSCAF.1750.17089573,17.0,17089573.0,1.6799999999999999e-93,0.686842678,0.683148799,0.58313214,0.55038508,0.182724169,135
ScyDAA6.1473.HRSCAF.1750.17110007,17.0,17110007.0,1.6799999999999999e-93,0.686842678,0.683148799,0.58313214,0.55038508,0.182724169,135
ScyDAA6.1473.HRSCAF.1750.17130373,17.0,17130373.0,5.709999999999999e-94,0.692746401,0.688801158,0.5830649410000001,0.550483403,0.182027044,135
ScyDAA6.1473.HRSCAF.1750.17150564,17.0,17150564.0,1.8599999999999996e-94,0.468890321,0.47800406799999995,0.557214242,0.58875042,0.320436622,133
ScyDAA6.1473.HRSCAF.1750.17173745,17.0,17173745.0,1.7299999999999998e-86,0.18088164,0.338629235,0.538809338,0.6165441660000001,0.548140329,131
ScyDAA6.1473.HRSCAF.1750.17197455,17.0,17197455.0,1.7299999999999998e-86,0.18088164,0.338629235,0.538809338,0.6165441660000001,0.548140329,131
ScyDAA6.1473.HRSCAF.1750.17217949,17.0,17217949.0,2.91e-87,0.17734202100000002,0.33681378799999995,0.528586224,0.632153932,0.551821873,132
ScyDAA6.1473.HRSCAF.1750.17242527,17.0,17242527.0,2.91e-87,0.17734202100000002,0.33681378799999995,0.528586224,0.632153932,0.551821873,132
ScyDAA6.1473.HRSCAF.1750.17265247,17.0,17265247.0,7.209999999999999e-89,0.159767503,0.362335325,0.520907546,0.643958052,0.49892736200000004,134
ScyDAA6.1473.HRSCAF.1750.17285335,17.0,17285335.0,7.209999999999999e-89,0.159767503,0.362335325,0.520907546,0.643958052,0.49892736200000004,134
ScyDAA6.1473.HRSCAF.1750.17307138,17.0,17307138.0,5.579999999999999e-88,0.16215266,0.370341084,0.5251161289999999,0.6374756189999999,0.483388858,133
ScyDAA6.1473.HRSCAF.1750.17331815,17.0,17331815.0,5.579999999999999e-88,0.16215266,0.370341084,0.5251161289999999,0.6374756189999999,0.483388858,133
ScyDAA6.1473.HRSCAF.1750.17351831,17.0,17351831.0,8.109999999999998e-89,0.159820565,0.364404255,0.508944744,0.662586298,0.49776687,134
ScyDAA6.1473.HRSCAF.1750.17373996,17.0,17373996.0,8.699999999999997e-89,0.14543947,0.392525532,0.518804413,0.647216597,0.445688077,134
ScyDAA6.1473.HRSCAF.1750.17395639,17.0,17395639.0,9.059999999999999e-89,0.13848421,0.392404245,0.496991795,0.6814328959999999,0.454555365,134
ScyDAA6.1473.HRSCAF.1750.17416447,17.0,17416447.0,2.3099999999999995e-89,0.13296485,0.426572193,0.522672837,0.641210678,0.394510619,135
ScyDAA6.1473.HRSCAF.1750.17439412,17.0,17439412.0,1.2099999999999997e-87,0.281836013,0.20912396600000002,0.26847867,1.111950357,1.037184549,136
ScyDAA6.1473.HRSCAF.1750.17510395,17.0,17510395.0,1.4999999999999994e-88,0.291738334,0.212337169,0.253960877,1.1464682,1.04565024,137
ScyDAA6.1473.HRSCAF.1750.17532025,17.0,17532025.0,1.4999999999999994e-88,0.291738334,0.212337169,0.253960877,1.1464682,1.04565024,137
ScyDAA6.1473.HRSCAF.1750.17552765,17.0,17552765.0,2.3799999999999997e-89,0.293252101,0.20885253399999998,0.254910914,1.1441158790000001,1.05165583,138
ScyDAA6.1473.HRSCAF.1750.17574590,17.0,17574590.0,2.3799999999999997e-89,0.293252101,0.20885253399999998,0.254910914,1.1441158790000001,1.05165583,138
ScyDAA6.1473.HRSCAF.1750.17597665,17.0,17597665.0,2.3799999999999997e-89,0.293252101,0.20885253399999998,0.254910914,1.1441158790000001,1.05165583,138
ScyDAA6.1473.HRSCAF.1750.17620392,17.0,17620392.0,1.4999999999999994e-88,0.291738334,0.212337169,0.253960877,1.1464682,1.04565024,137
ScyDAA6.1473.HRSCAF.1750.17645617,17.0,17645617.0,3.9699999999999993e-88,0.31347280899999996,0.214069542,0.256220997,1.140997682,1.037197478,137
ScyDAA6.1473.HRSCAF.1750.17666116,17.0,17666116.0,2.48e-87,0.28634619899999997,0.22475597600000002,0.236484273,1.190033233,1.049915549,136
ScyDAA6.1473.HRSCAF.1750.17688619,17.0,17688619.0,2.53e-85,0.250362845,0.17312610399999998,0.205316461,1.273889545,1.269257855,134
ScyDAA6.1473.HRSCAF.1750.17709620,17.0,17709620.0,2.7399999999999998e-87,0.268921963,0.17772721600000002,0.20885908399999997,1.263734513,1.249749836,137
ScyDAA6.1473.HRSCAF.1750.17730879,17.0,17730879.0,1.5199999999999998e-86,0.270979697,0.18313134600000003,0.214863031,1.247186719,1.216020024,136
ScyDAA6.1473.HRSCAF.1750.17751855,17.0,17751855.0,2.5499999999999997e-87,0.272578526,0.188543585,0.21385606,1.249888521,1.197817991,137
ScyDAA6.1473.HRSCAF.1750.17774802,17.0,17774802.0,2.5499999999999997e-87,0.272578526,0.188543585,0.21385606,1.249888521,1.197817991,137
ScyDAA6.1473.HRSCAF.1750.17796375,17.0,17796375.0,1.7299999999999996e-87,0.35769108,0.159586587,0.113756106,1.593664279,1.6572683259999998,136
ScyDAA6.1473.HRSCAF.1750.17816647,17.0,17816647.0,2.5499999999999997e-87,0.272578526,0.188543585,0.21385606,1.249888521,1.197817991,137
ScyDAA6.1473.HRSCAF.1750.17836911,17.0,17836911.0,2.5499999999999997e-87,0.272578526,0.188543585,0.21385606,1.249888521,1.197817991,137
ScyDAA6.1473.HRSCAF.1750.17861736,17.0,17861736.0,2.5499999999999997e-87,0.272578526,0.188543585,0.21385606,1.249888521,1.197817991,137
ScyDAA6.1473.HRSCAF.1750.17882448,17.0,17882448.0,2.5499999999999997e-87,0.272578526,0.188543585,0.21385606,1.249888521,1.197817991,137
ScyDAA6.1473.HRSCAF.1750.17904855,17.0,17904855.0,3.2699999999999997e-87,0.269781239,0.181696548,0.231413969,1.2030309559999999,1.191850019,137
ScyDAA6.1473.HRSCAF.1750.17924888,17.0,17924888.0,3.2699999999999997e-87,0.269781239,0.181696548,0.231413969,1.2030309559999999,1.191850019,137
ScyDAA6.1473.HRSCAF.1750.17945142,17.0,17945142.0,1.3399999999999998e-85,0.266293416,0.150419966,0.19588204899999997,1.3009996659999998,1.38152459,135
ScyDAA6.1473.HRSCAF.1750.17966150,17.0,17966150.0,2.0899999999999995e-86,0.27648667600000004,0.179013107,0.234329199,1.195556408,1.198681817,136
ScyDAA6.1473.HRSCAF.1750.17986637,17.0,17986637.0,9.239999999999998e-86,0.276179689,0.168569692,0.238257295,1.185570526,1.234708075,135
ScyDAA6.1473.HRSCAF.1750.18006819,17.0,18006819.0,9.239999999999998e-86,0.276179689,0.168569692,0.238257295,1.185570526,1.234708075,135
ScyDAA6.1473.HRSCAF.1750.18027431,17.0,18027431.0,1.1499999999999996e-86,0.272414587,0.142368466,0.210839587,1.2582789109999999,1.4043833469999998,136
ScyDAA6.1473.HRSCAF.1750.18052851,17.0,18052851.0,1.1499999999999996e-86,0.272414587,0.142368466,0.210839587,1.2582789109999999,1.4043833469999998,136
ScyDAA6.1473.HRSCAF.1750.18077607,17.0,18077607.0,1.1499999999999996e-86,0.272414587,0.142368466,0.210839587,1.2582789109999999,1.4043833469999998,136
ScyDAA6.1473.HRSCAF.1750.18104877,17.0,18104877.0,6.9e-86,0.281142806,0.16069288699999998,0.219599205,1.234381595,1.306911583,135
ScyDAA6.1473.HRSCAF.1750.18162915,17.0,18162915.0,9.379999999999998e-85,0.37468535799999997,0.156724765,0.235599683,1.192406958,1.299011938,134
ScyDAA6.1473.HRSCAF.1750.18192589,17.0,18192589.0,2.6299999999999994e-84,0.308555036,0.127752568,0.23772595300000002,1.187033697,1.4504821669999999,133
ScyDAA6.1473.HRSCAF.1750.18216244,17.0,18216244.0,6.25e-84,0.283346323,0.141492916,0.295932026,1.050101518,1.321399151,133
ScyDAA6.1473.HRSCAF.1750.18242184,17.0,18242184.0,6.25e-84,0.283346323,0.141492916,0.295932026,1.050101518,1.321399151,133
ScyDAA6.1473.HRSCAF.1750.18267157,17.0,18267157.0,6.25e-84,0.283346323,0.141492916,0.295932026,1.050101518,1.321399151,133
