"","kTotal","kWithin","kOut","kDiff"
"ENSXMAG00000018985",607.275531981269,445.275833974673,161.999698006596,283.276135968076
"ENSXMAG00000018996",731.818958168304,474.582137803419,257.236820364885,217.345317438534
"ENSXMAG00000018999",811.067189143084,501.660716278874,309.40647286421,192.254243414664
"ENSXMAG00000019017",649.924001643534,92.9585434521181,556.965458191416,-464.006914739298
"ENSXMAG00000019044",573.239099460422,398.377767694338,174.861331766084,223.516435928254
"ENSXMAG00000019084",648.155957625594,451.111653099272,197.044304526322,254.067348572951
"ENSXMAG00000019185",518.82559984627,356.062748407086,162.762851439183,193.299896967903
"ENSXMAG00000019232",695.291375544604,438.216130871602,257.075244673002,181.1408861986
"ENSXMAG00000019273",683.162727775568,447.411400167352,235.751327608216,211.660072559137
"ENSXMAG00000019292",742.571394512408,541.398301451468,201.17309306094,340.225208390527
"ENSXMAG00000019311",624.637523142415,407.822796331498,216.814726810917,191.008069520581
"ENSXMAG00000019326",633.672878969111,485.64126754277,148.031611426341,337.609656116429
"ENSXMAG00000019350",578.375562118764,126.474461692102,451.901100426662,-325.42663873456
"ENSXMAG00000019376",700.289010043942,463.442468845186,236.846541198756,226.59592764643
"ENSXMAG00000019418",525.509338168864,158.477590687548,367.031747481316,-208.554156793768
"ENSXMAG00000019627",564.089232885356,236.11378264752,327.975450237835,-91.8616675903147
"ENSXMAG00000019679",564.738888222324,287.594887178818,277.144001043507,10.450886135311
"ENSXMAG00000019723",683.791500765719,460.575344854002,223.216155911717,237.359188942285
"ENSXMAG00000019777",543.419515963727,390.755384452727,152.664131511001,238.091252941726
"ENSXMAG00000019809",549.279464013676,174.167773507531,375.111690506145,-200.943916998614
"ENSXMAG00000019907",523.640989340358,162.88330819414,360.757681146219,-197.874372952079
"ENSXMAG00000019955",584.073047266514,353.906282974626,230.166764291888,123.739518682738
"ENSXMAG00000019998",679.32893009418,432.806159035133,246.522771059047,186.283387976086
"ENSXMAG00000020052",650.455277357024,151.596617252871,498.858660104153,-347.262042851282
"ENSXMAG00000020119",758.667237433398,532.183774570582,226.483462862815,305.700311707767
"ENSXMAG00000020131",589.381662767558,414.626118278958,174.755544488601,239.870573790357
"ENSXMAG00000020149",650.413775317262,407.477508477621,242.936266839641,164.541241637981
"ENSXMAG00000020190",691.510337600761,447.964552100718,243.545785500043,204.418766600675
"ENSXMAG00000020193",581.811070740782,392.674633718838,189.136437021943,203.538196696895
"ENSXMAG00000020256",553.930180281016,89.8988988164991,464.031281464517,-374.132382648018
